ID	Disease	Item Type	Item Barcode	Item UUID	Classification	Category	Annotator	Date Created	Annotation
21979	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
21857	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
21858	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
21829	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.exon.quantification.txt'.	
21830	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.gene.quantification.txt'.	
21831	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
21808	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
21797	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
21786	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
21763	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
21764	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
21765	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
21746	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	08/13/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.8.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
20250	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
20251	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
20222	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.exon.quantification.txt'.	
20223	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.gene.quantification.txt'.	
20224	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
20201	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
20190	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
20179	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
20156	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
20157	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
20158	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
20139	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
17872	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
17861	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
17850	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
17827	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
17828	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
17829	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
17810	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16471	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16460	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
16449	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
16426	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
16427	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
16428	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
16409	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16333	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
16334	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
16335	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
16314	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16315	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16111	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
16112	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
16113	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
16092	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16093	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16036	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	04/30/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.2.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16037	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	04/30/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.2.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16016	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
16017	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
16018	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
15962	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
15963	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
15964	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
12121	STAD	Patient	TCGA-HF-7131	06fd3086-0801-4d74-bced-4916efc544d2	Notification	History of unacceptable prior treatment related to a prior/other malignancy	snyderee	11/10/2012	Prior malignancy R breast cancer treated with Epirubicin Hydrochloride, Fluorouracil, Cyclophosphamide, Docetaxel, and Tamoxifen Citrate.	
11878	STAD	Patient	TCGA-HF-7131	06fd3086-0801-4d74-bced-4916efc544d2	Notification	Prior malignancy	snyderee	10/31/2012	Prior malignancy R breast cancer treated with Epirubicin Hydrochloride, Fluorouracil, Cyclophosphamide, Docetaxel, and Tamoxifen Citrate.	
28944	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8525-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
28945	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8525-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
28913	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8525-01A-11R-2343-13.v2.exon.quantification.txt'.	
28914	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8525-01A-11R-2343-13.v2.gene.quantification.txt'.	
28915	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8525-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
28898	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8525-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
28887	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8525-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
28876	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-CD-8525-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
28847	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8525-01A-11R-2343-13.exon.quantification.txt'.	
28848	STAD	Aliquot	TCGA-CD-8525-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-CD-8525-01A-11R-2343-13.gene.quantification.txt'.	
